field,Gini,M20,C,A,size,n,q,z.mode,mass
UDS,0.490793559211713,-1.77354069119205,3.41945378769981,0.131858839531679,0.424156513177717,5.2002,0.5387,1.75,10.4409090820652
UDS,0.712383770630706,-1.24965160685859,1.51917115026983,0.79318943738073,0.76071504065723,1.2591,0.2279,1.59,9.94546858513182
UDS,0.489065481286868,-1.778920918189,3.74539866754375,0.0189079308116355,0.492883459993809,3.8114,0.7203,1.58,10.6803355134146
UDS,0.410426678819611,-1.49794777927939,2.57151350991176,0.17801817844811,0.956862872421673,0.5362,0.3775,1.76,10.130333768495
UDS,0.303387048599022,-1.51391939203044,3.56942359209663,0.196726149852944,0.508897753383852,2.4389,0.3452,2.07,9.72591163229505
UDS,0.504305743523813,-1.76824263895327,2.9796325396881,0.186577138424091,1.47360443930718,1.0708,0.6037,1.62,10.569373909615
UDS,0.400191780321689,-1.09621167320828,2.78713329263338,0.17468070343861,0.831945320629928,0.2,0.1806,1.65,9.71850168886727
UDS,0.346088747350745,-1.55829863604829,3.30782007666623,0.135749365676881,0.650263679445921,3.6056,0.1626,2.05,10.9211660506377
UDS,0.500017101243076,-1.66197195624819,3.43029273201286,0.150221164392505,0.430857662833547,1.3455,0.3098,1.89,9.96142109406645
UDS,0.444520240088151,-1.70837224368507,3.49528189375713,0.124463579917495,0.317554045704074,2.5758,0.9824,1.56,10.626340367375
UDS,0.491607382043256,-1.59549094419176,3.23567699906088,0.101912874462586,0.415972660314964,1.2942,0.2554,1.87,10.4232458739368
UDS,0.481539652755732,-1.66065211468508,2.96491649375157,0.0884998441906439,0.601755204815613,1.0241,0.7468,1.58,9.92890769024395
UDS,0.334750448941983,-1.66005178115819,3.46188014157367,0.11626877182539,0.57147698398498,1.3207,0.7538,1.86,10.3364597338485
UDS,0.446686615250679,-1.21841377203905,2.71158246084987,0.0940498531827349,0.877527934971774,0.2446,0.2607,1.66,9.8926510338773
UDS,0.537638115617282,-1.77729442052074,3.6851394924109,0.109786654588655,0.369274904699921,4.4061,0.4109,1.8,10.5132176000679
UDS,0.502625465029506,-1.67695310997808,3.15856623893983,0.26602033476419,0.939337534915681,1.3754,0.2903,1.76,9.8926510338773
UDS,0.497153647178669,-1.64256605649031,3.18477403415509,0.120979132674354,0.930758930248754,1.7744,0.5995,1.85,10.6074550232147
UDS,0.554166590535529,-1.7268947190329,3.14086649666713,0.287658720926026,0.774153637017124,4.4829,0.6474,1.71,9.78247262416629
UDS,0.52946537091862,-1.88071625641111,3.99701388457497,0.114534832092442,0.456680016453117,4.5348,0.556,1.8,9.67577834167409
UDS,0.503803338671752,-1.5294312114851,2.97086762307813,0.178923402898658,0.692092997168277,0.2,0.342,1.54,9.55750720190566
UDS,0.527337006318174,-1.05238326086666,2.06609712096,0.406834305609718,1.06025619264717,1.5006,0.3462,1.7,10.2455126678142
UDS,0.205988577355026,-1.16843719981473,2.12450060028031,0.190256061936274,0.84898816615697,0.7268,0.6464,2.03,10.5327543789925
UDS,0.445004530018648,-1.40337205124027,2.38585636618698,0.17388766475444,1.06833137551071,0.6693,0.7976,2,10.2764618041732
UDS,0.523026378824651,-1.07433272266932,2.17685450249564,0.385241599167318,1.04282016434201,1.068,0.6771,1.6,9.76863810124761
UDS,0.492353473218624,-1.68638588795194,4.24452634223331,0.0380442913596794,0.407624533839585,7.389,0.8972,1.82,10.7176705030023
UDS,0.510142042067072,-2.21540748358484,4.27496944380577,0.1279679882152,0.991562189902627,7.4746,0.4173,2.01,10.7944880466592
UDS,0.471244160352732,-1.71581725512732,3.44933082086871,0.0683630182696595,0.403385688661799,1.6144,0.3257,1.66,10.7075701760979
UDS,0.433408992222507,-1.40411726805473,2.89613279739221,0.142852820029587,0.530938070969077,0.306,0.4016,1.62,9.8561244442423
UDS,0.486026706596248,-1.71283357096319,3.36602600047377,0.0673989023915552,0.429525796701578,2.1293,0.5374,1.85,10.6739419986341
UDS,0.466258387627214,-1.56360324966935,3.80301628366236,0.152075379066883,0.740873516691836,4.2223,0.504,1.64,11.0791812460476
UDS,0.490315024426205,-1.44601650596023,2.62747462343966,0.191087041870471,0.827802828562735,0.5698,0.3761,2,10.8155777483243
UDS,0.476923345073573,-1.76975157486699,3.60832923223644,0.0628060699287413,0.535237234845831,2.3074,0.52,1.63,10.8007170782824
UDS,0.386492269148521,-1.72951363132749,3.02502707692595,0.0692797147274515,0.724451061383607,1.1358,0.3388,1.81,9.82736927305383
UDS,0.383767309844974,-1.20377690755332,2.27426730529724,0.128810561756421,1.08641293161003,0.4323,0.7257,1.87,10.3873898263387
UDS,0.440456667694161,-1.45661119217438,2.49609755984841,0.103069061012999,0.632395873643491,0.5247,0.8732,1.85,9.93901977644867
UDS,0.453417294840524,-1.55639185505143,3.40304975185724,0.0611344171511404,0.400534870687473,1.3844,0.4852,2.02,10.7041505168398
UDS,0.405641570888865,-1.68111555463368,3.02953919246907,0.0411862707917773,0.863044108762739,1.4547,0.8586,1.69,10.6314437690132
UDS,0.395271338924218,-1.3579303860127,3.28561357737971,0.150734483563002,0.977595827670215,0.3982,0.1984,1.76,9.80617997398389
UDS,0.444961764830577,-1.61088289577474,3.35804286992459,0.144573808392439,0.324690982788361,1.8625,0.642,1.51,10.2479732663618
UDS,0.475597950361301,-1.90667798397146,4.18577057321446,0.151462078521462,0.652023530240336,2.2433,0.6912,1.65,10.2355284469075
UDS,0.55669777633905,-1.81210842155067,3.29713136702634,0.295516312457646,0.466609003502625,4.1881,0.7277,1.97,10.1583624920953
UDS,0.479910284131103,-1.57103589517952,3.14765455117169,0.198831449700963,0.85571026765909,2.2673,0.2212,2.05,9.84198480459011
UDS,0.482049676674449,-1.62691462591475,3.13440046862914,0.140393377926607,0.457932913228435,1.9408,0.5971,1.96,9.81888541459401
UDS,0.45535562627983,-1.52062804348435,3.36789703003963,0.0828084413098638,0.328201257591428,1.8011,0.7173,1.86,9.64048143697042
UDS,0.499951956786103,-1.79437089121601,4.33654991136563,0.0363982004569911,0.482307852748754,8,0.6792,1.84,10.6998377258672
UDS,0.402199650203299,-1.28818858415618,3.32161480839903,0.18933035411773,0.997323785110487,0.6084,0.3455,1.74,10.0170333392988
UDS,0.391804517588588,-1.1584283861714,2.54083986082596,0.292132739733354,0.859718300211623,0.9406,0.3995,1.74,9.88024177589548
UDS,0.543842788756103,-1.94485882109876,3.95878138840327,0.133334530551188,0.722867559902442,4.1942,0.7638,1.63,10.4377505628204
UDS,0.424984984767087,-1.46884262730841,2.76401151330978,0.0998533354848098,0.654654436140057,0.6849,0.6002,1.46,10.3502480183342
UDS,0.399724108326951,-1.03413882286477,1.91750734699762,0.172200206207543,1.03066180300453,0.2,0.5942,2.04,11.0086001717619
UDS,0.38111249176112,-1.53551740519283,3.09883385834031,0.191220921874342,1.09114907243779,1.1802,0.5097,1.8,10.654176541878
UDS,0.454003713066499,-1.03804251452221,2.44194666265335,0.295239890673021,0.989248155966664,2.1397,0.4161,1.61,9.65896484266444
UDS,0.45400371441842,-1.03804251636816,2.44194666816682,0.291134509608817,0.989248155966664,0.6291,0.5707,1.5,10.0128372247052
UDS,0.406071396053565,-1.33239270757506,2.40784796111491,0.0955359761001899,0.766716830260184,0.2334,0.4711,1.65,9.82994669594164
UDS,0.478175052583235,-1.71635908455102,3.33406713885616,0.118562546465292,0.490553028687976,2.0159,0.6848,1.87,10.9283958522567
UDS,0.470763109087035,-1.65614592569748,3.25881760283972,0.10661158584805,0.650263679445921,1.4628,0.4307,1.69,9.64933485871214
UDS,0.484841927442333,-1.69211246895092,3.93506178242219,0.219002825360772,0.535237234845831,3.3426,0.8657,1.94,10.2718416065365
UDS,0.487878666337205,-1.01843313891917,2.09633122097083,0.31210121133637,1.19634801468335,0.4425,0.2543,1.64,10.7641761323903
UDS,0.47015482142177,-1.7161998658478,3.68266998280245,0.0502830794006765,0.385965058954841,2.4492,0.4586,1.62,10.4345689040342
UDS,0.494855962738007,-1.82801891477878,3.55323741203682,0.0445863922002556,0.631489212426509,2.511,0.5979,1.62,10.8609366207001
UDS,0.481271632479433,-1.72299707663083,3.60201816843717,0.0469139212553298,0.424156513177717,3.1058,0.6998,1.52,10.8457180179667
UDS,0.285287994868915,-1.73137041258324,2.9556543874868,0.221019432831629,0.803212597832795,2.0614,0.6859,1.7,11
UDS,0.498887664166035,-1.83702041230262,3.48672774900629,0.102792555229678,0.410426109998453,2.7084,0.7954,1.74,9.98855895687861
UDS,0.304618680471901,-1.12884071431819,2.56592169057249,0.110010325732625,0.655529058355247,1.1143,0.3325,1.56,10.3579348470005
UDS,0.411608350380817,-1.37375814060844,2.66129883079842,0.122342243608358,0.986347979230524,0.462,0.2895,1.72,10.3283796034387
UDS,0.420734421936374,-1.47974525551552,2.3090724040174,0.215590257267597,0.734660631185063,0.2,0.4468,2.01,9.55509444857832
UDS,0.460526896198073,-1.63828286110721,2.94330801747259,0.121951721306896,0.705214411490261,1.0174,0.4771,1.99,9.5854607295085
UDS,0.47472798026025,-1.78308795191773,3.21272215855083,0.0387713081120639,0.457932913228435,1.4552,0.8517,1.89,9.86746748785905
UDS,0.489945646910647,-1.79933975144264,3.14861280062617,0.135860906473482,0.709265073244737,1.3651,0.643,1.57,9.71516735784846
UDS,0.470537900455188,-1.54375628805435,2.54198562810215,0.0829560814858829,0.726031109195988,0.6338,0.9469,1.75,10.1789769472932
UDS,0.369681992757011,-0.85631809243631,2.44110382725348,0.195323914716861,0.94116563434512,1.0056,0.2499,1.75,10.1205739312059
UDS,0.346860923047637,-1.60524008582053,3.1338504394642,0.0772933135929282,0.807481251088146,1.0969,0.7295,1.98,10.8175653695598
UDS,0.512729413130172,-1.85848285784938,3.81837232371757,0.0818940318769513,0.633301236846713,3.0185,0.7758,1.59,10.9513375187959
UDS,0.426798139596653,-1.44487535167644,2.71039727177023,0.0770601110942558,0.545837020976068,0.5745,0.526,1.66,9.84695532501982
UDS,0.436542391587145,-0.829488473154216,2.2447650714868,0.168614185587284,0.644066334840377,0.6123,0.4529,1.87,9.89652621748955
UDS,0.330951445640173,-1.26438400886938,2.94555786266917,0.149358706198906,0.859051593403156,0.7667,0.2433,2,10.8864907251725
UDS,0.322807270197135,-1.53741593829912,2.95007415755577,0.188962736831558,0.590218891123912,1.6148,0.3846,1.76,10.1931245983545
UDS,0.470692387703114,-1.80754203150511,3.25066248619993,0.0693964108379597,0.599847893504809,1.7242,0.6323,1.94,10.8088858673598
UDS,0.374453700495718,-1.51068314222415,2.66971857431152,0.158864609984155,0.920234546843008,0.6831,0.745,1.98,10.1398790864012
UDS,0.46106510346668,-1.00267204031466,2.09471725112605,0.225933765636949,1.20493777966396,0.3024,0.4675,1.57,9.90525604874845
UDS,0.524136860065293,-1.79726056825033,3.73056736823186,0.131282156709032,0.492883459993809,4.5779,0.6128,1.52,9.8561244442423
UDS,0.158578347498949,-1.26562241088894,2.09354610564229,0.0130759638986434,0.554170892586503,0.3026,0.6177,1.72,9.75127910398334
UDS,0.366324920413518,-1.36867990068082,3.38417560349126,0.225244538202733,0.376952958858853,1.2609,0.5428,2.07,9.56466606425209
UDS,0.524511514794466,-1.90473662159113,3.54722304133824,0.0658200107033368,0.825029611962757,2.6829,0.8766,1.96,10.8881794939183
UDS,0.530773440127873,-1.64875091671932,3.36560983211699,0.268086443642544,0.481118435764888,5.1581,0.6096,2,10.2304489213783
UDS,0.209810085487605,-1.42676289558608,2.72900252678193,0.038000298483516,0.260017345239577,3.3641,0.6346,1.75,10.5365584425715
UDS,0.410337877891108,-1.06788181770895,2.03052263673241,0.160667921259889,0.903901441450645,0.2931,0.6296,1.58,9.76789761601809
UDS,0.488146246090452,-1.67349390995673,3.30283448163772,0.0632519707273583,0.548977048918088,1.5928,0.5327,1.63,9.91855453055027
UDS,0.454910116578412,-1.37762413043042,2.66030654515909,0.162938426086496,0.827110396129926,0.3816,0.3074,1.83,10.4941545940184
UDS,0.479894860185528,-1.4613159751742,3.02446807895528,0.180209336048384,0.582401077194614,1.1507,0.9167,1.61,10.3521825181114
UDS,0.506735975106129,-1.81309279969931,3.49503436932032,0.140187493271207,0.631489212426509,2.174,0.448,1.87,9.98989456371877
UDS,0.22153036262763,-1.61709018343838,2.58312369053673,0.0376446869811464,0.611202488889972,0.8537,0.35,1.58,10.2095150145426
UDS,0.465739302018287,-1.4878795318865,3.55741052869341,0.331868237011868,0.417347780298123,8,0.4934,1.51,9.77378644498119
UDS,0.455641385888858,-1.63698780998677,3.90174263067616,0.0981870773482549,0.407624533839585,3.6333,0.5458,1.55,11.0569048513365
UDS,0.49870856952455,-1.06930523738609,2.54597746527505,0.289215883793335,0.656402515182856,1.5214,0.5419,2.07,9.75966784468963
UDS,0.472431931841487,-1.66066255896145,3.54548080853617,0.117923922994738,0.484677930180071,2.7596,0.7212,1.59,9.92324401863028
UDS,0.511068397674233,-1.76525096930083,3.59985867164439,0.110110021998279,0.569468271323386,3.4028,0.9166,1.73,9.82412583391655
UDS,0.417384624658781,-1.21558943413602,3.21602680645482,0.175277506963813,0.908958272187809,0.4251,0.399,1.72,10.8247764624755
UDS,0.466269272170229,-1.74332655661338,3.40778738650554,0.14317519821803,0.393317435013148,2.8504,0.3724,1.78,10.5514499979729
UDS,0.513737051242956,-1.61242231892734,3.74158096990379,0.132533791501137,0.45163367353041,3.6202,0.9576,1.59,9.99738638439731
UDS,0.43013037397569,-1.39518292562623,2.42490614317177,0.0597873164176655,0.759207179827488,0.5275,0.7401,1.82,9.79098847508881
UDS,0.46899196305587,-0.614911706299133,2.84700190205261,0.291994018439968,0.738549809399842,1.0893,0.283,1.61,9.65896484266444
UDS,0.489104952172281,-1.37013917130192,2.55358301033042,0.330512594271626,0.884033049471819,3.2624,0.4843,1.8,9.66464197555613
UDS,0.485526874184393,-1.72416748824677,3.87260218599851,0.0462923675790823,0.397663615957139,3.8203,0.5881,1.59,10.8299466959416
UDS,0.469572965155301,-1.6677389718587,3.09568068507852,0.102147192126208,0.436144457701154,1.6582,0.9161,1.8,9.9106244048892
UDS,0.531551985567908,-1.83504295784424,3.20599096503398,0.149909263203362,0.747034733099755,1.3127,0.707,1.74,9.84260923961056
UDS,0.519520326177417,-2.05836127398629,3.33640761610095,0.17614759267316,0.997898115008426,2.4373,0.6928,1.99,9.56820172406699
UDS,0.416638112046875,-1.5697844280506,3.05450290734129,0.147087751859921,0.61680140723483,3.3536,0.5739,1.88,10.0253058652648
UDS,0.477332241075685,-1.65143022137618,2.76217754466538,0.272355906587619,0.883384693646081,0.6895,0.5113,2.02,10.1846914308176
UDS,0.356581874963343,-1.1137156511385,2.9504061517182,0.436293890842427,0.947233818639764,0.2591,0.2033,2.05,10.5390760987928
UDS,0.38728935196368,-1.8659562251516,3.5800494583487,0.143754456455341,0.603656489821159,4.5348,0.6252,1.9,10.0043213737826
UDS,0.371348736723051,-1.20997074539362,2.38623582714331,0.158952715262645,0.669367608861008,0.7527,0.2453,1.89,9.66838591669
UDS,0.494692169555533,-1.53202350246113,2.73932204180812,0.151433421389923,0.891133830606448,0.4859,0.3253,1.87,10.2504200023089
UDS,0.469225593721946,-1.69074146401475,2.86827843373549,0.123503850644627,0.836752308422191,0.9548,0.6178,1.74,10.0086001717619
UDS,0.469523510715295,-1.98820729189685,3.9869283569738,0.118843203865233,0.867018239261228,5.4294,0.7751,1.78,10.5921767573959
UDS,0.475307007873393,-1.33718194874426,2.60698309229895,0.254365517654566,0.621428639441549,2.3049,0.5043,1.71,10.0530784434834
UDS,0.440216292279579,-1.61020457045761,3.62831785561964,0.109157494993277,0.35016134589357,3.235,0.5743,1.55,10.4712917110589
UDS,0.458400701658046,-1.61949442783028,3.36268325802027,0.146125259362139,0.300877602407806,1.6735,0.3107,1.68,10.1367205671564
UDS,0.427788513679457,-0.867871526481943,2.34398195054208,0.198578616846684,0.652901676806954,1.8928,0.5383,1.49,10.0128372247052
UDS,0.451190539325001,-1.58017488361876,3.47653938887562,0.0523494653753607,0.275009870654252,4.2762,0.0364,1.72,10.0170333392988
UDS,0.489838057133266,-1.88075678498366,3.48058410627816,0.0497344903442532,0.564415214264054,2.4058,0.5545,1.65,10.7226339225338
UDS,0.448047703150135,-1.04506011364977,2.92420831059434,0.224342733737999,1.28768779566656,1.1375,0.3111,1.76,9.77670118398841
UDS,0.344685428725457,-1.23111698327937,2.0328343070968,0.0824184245679365,1.08430133985366,0.2545,0.9317,1.75,10.0413926851582
UDS,0.431726374970875,-1.58015488499326,2.72031179993931,0.071507179634709,0.626021670447184,0.7335,0.7755,1.68,10.2833012287036
UDS,0.352584798889322,-1.01902003886197,1.99201355569469,0.190450697936006,0.903901441450645,0.595,0.401,2,9.60745502321467
UDS,0.486223789403248,-1.67352372053233,3.15994449839936,0.196848544130232,0.809607137832703,1.009,0.362,1.56,9.65224634100332
UDS,0.459025971606696,-1.60587912039422,3.81122669693451,0.139682700992367,0.733099182807287,0.965,0.2387,1.9,10.6283889300503
UDS,0.548757525991762,-1.81521012322595,3.019653841888,0.35561355785731,0.865033456255222,4.464,0.8281,1.81,10.1986570869544
UDS,0.43094868469338,-1.00548456861667,2.01721839743003,0.143100269114108,1.07421459652784,0.2037,0.6371,1.95,10.3304137733492
UDS,0.506362735369969,-1.5931771569659,3.49312485890355,0.227795606890686,0.907065264359661,4.6511,0.2626,2.01,10.406540180434
UDS,0.37315389215109,-1.48075229092879,2.96585124689349,0.134344403096249,0.909588399315266,0.528,0.2174,1.76,9.71850168886727
UDS,0.207223117735191,-1.02200843067959,2.08348831080374,0.0446598652952206,0.466609003502625,0.5008,0.3564,1.91,9.88986172125819
UDS,0.190577513515154,-0.919228298886891,2.1073889371371,0.0246315663468121,0.436144457701154,0.3759,0.3122,1.8,9.97081161087252
UDS,0.465498322966119,-1.6006789100552,3.31867633485042,0.0542196482861439,0.521135294229829,1.6735,0.8399,1.56,10.8549130223079
UDS,0.408990538195711,-1.22720498235756,2.23728299184812,0.11820775332572,0.879484521425256,0.2935,0.7622,1.47,10.399673721481
UDS,0.476544030610727,-1.71314629752977,3.38062566795694,0.063205709248871,0.409027720549843,1.6307,0.4528,1.7,10.8506462351831
UDS,0.521503226396205,-1.60160176905281,3.42282686549118,0.193757370797994,0.627849474834539,2.4325,0.3362,1.98,9.60638136511061
UDS,0.251250743956486,-1.05491154664888,2.40072250461182,0.0594894252927628,0.630581247596843,0.2454,0.2498,1.61,10.0863598306747
UDS,0.462521485074004,-1.71948072137976,4.19793739758001,0.158738800233603,0.376952958858853,8,0.6881,1.76,10.8998205024271
UDS,0.340474852942338,-1.56220359968935,2.88060382507836,0.0618855448709685,0.71889354650602,1.2787,0.4059,1.81,10.4653828514484
UDS,0.466854389602181,-1.76382510513479,4.00199557343182,0.143234183622481,0.803925614038742,3.6996,0.8332,1.8,9.93951925261862
UDS,0.512881376723391,-1.63884322360188,2.94596659225198,0.150247197078618,0.99559880754063,0.8382,0.2874,2,10.0899051114394
UDS,0.457698350512838,-1.3724804234699,3.10071454207887,0.257823135531325,0.770444206776541,3.2548,0.3194,1.87,11.1643528557844
UDS,0.480505323531299,-1.75379673219558,3.91879429212971,0.0695238008358625,0.382984589185375,8,0.7817,1.9,9.81690383937566
UDS,0.406584264108759,-1.639934158747,2.69332849566298,0.0538776543408262,0.683764258225561,0.7674,0.7459,1.61,9.88986172125819
UDS,0.545643393310216,-1.87758405441988,2.97295894141605,0.206982731943348,0.790268306774729,1.4601,0.8407,2,9.81756536955978
UDS,0.39598545814598,-0.856632906933812,2.00850976550294,0.155681289776161,0.703587617140205,0.2,0.4816,2.03,9.9415114326344
UDS,0.288733159137762,-0.672442464430844,2.40447722887061,0.150497148038418,0.446530304352937,0.4141,0.4314,1.99,10.5037906830572
UDS,0.19901452979293,-0.841420320394374,2.13599593193176,0.123301253023333,0.809607137832703,0.6055,0.4388,1.66,10.7909884750888
UDS,0.467869668490156,-1.70644103760861,3.51674924034537,0.113538859888499,0.35341873088239,2.4019,0.3258,2.02,10.7774268223893
UDS,0.446296545023935,-1.3157742556457,2.68689041079122,0.191799464150993,0.844929235340455,0.5698,0.5277,2,9.97497199429807
UDS,0.442169535616415,-1.73654353652533,3.06989421189631,0.192055741476623,0.979352515210431,4.6505,0.2599,1.81,10.3873898263387
UDS,0.461620926212857,-0.738094106922922,1.53811446609117,0.283341609061676,1.05755076289291,4.9374,0.4995,2.07,10.267171728403
UDS,0.499855260539602,-1.70957922447582,3.41612506059687,0.0496340156312115,0.460428478917632,2.175,0.7646,1.78,9.74663419893758
UDS,0.471056604030392,-1.81557211567076,3.0748597445708,0.210985265493713,0.601755204815613,1.5123,0.3653,1.9,9.8998205024271
UDS,0.456964604788819,-1.70334868105834,3.32133893993573,0.115880077469939,0.351793808570102,1.8113,0.6076,1.57,10.4800069429572
UDS,0.501529639216325,-1.49621220490351,2.80012126445306,0.0674880285220902,0.686273493293699,0.6383,0.4901,1.76,9.79865064544527
UDS,0.438293578658906,-1.61532694951393,2.96357479919942,0.0808496510665027,0.490553028687976,0.9446,0.8333,1.85,9.96614173273903
UDS,0.440803279900271,-0.715266606098734,2.53294584280791,0.189017969430684,1.12221265083653,0.6786,0.289,1.77,10.1205739312059
UDS,0.514535642485855,-2.00084232902879,3.32186005122172,0.191144817646936,0.630581247596843,1.9117,0.7618,1.76,9.94546858513182
UDS,0.393723290159499,-1.64828510113271,2.73845799685435,0.0498233143774439,0.57845254978814,0.8563,0.9257,1.81,9.6232492903979
UDS,0.394614377808099,-1.39937387304436,3.11260571722187,0.260821205284935,0.930143145245689,3.111,0.8756,1.83,9.90308998699194
UDS,0.43063000783205,-1.61426982893652,3.01862963368343,0.142901087842251,0.712489022010802,1.2321,0.4326,1.79,10.4265112613646
UDS,0.438247506749345,-1.09092609029488,2.25154682213019,0.236898973996721,0.817354751085806,1.1174,0.4365,1.83,9.71096311899528
UDS,0.471925735826084,-1.71848302206926,2.96774435875078,0.123962668975618,0.484677930180071,1.2349,0.4742,1.99,9.54157924394658
UDS,0.260497310227437,-1.06647518202327,2.6520194591896,0.0958244852657478,0.46291059112849,1.6738,0.197,1.69,10.1205739312059
UDS,0.480517749157317,-1.60125501715557,3.53123825601597,0.0952916011429028,0.302775902642419,0.8457,0.6049,2,10.0530784434834
UDS,0.537749108720039,-1.83263969726002,3.75281776882508,0.0666371269291816,0.62876138450152,3.5271,0.8435,1.99,10.7497363155691
UDS,0.442385759215396,-1.44814784059721,3.10038465602168,0.240538273589022,0.758452125259958,0.6193,0.4744,1.58,9.79588001734407
UDS,0.478516379140358,-1.63309844455616,2.7219688307497,0.217621027295401,0.710072432724384,0.315,0.4535,1.51,9.96284268120124
UDS,0.521458344048579,-1.71639857000931,3.28713716023576,0.146901760532924,0.491719624933973,1.8721,0.6396,1.99,10.2741578492637
UDS,0.411195797165397,-1.50817831682207,2.56179756436343,0.0953077522862749,0.878832809945299,0.4385,0.4755,1.51,9.99078269180314
UDS,0.504776371564302,-1.69818525901567,3.56325822503773,0.114435818651383,0.422803538396756,2.2695,0.217,1.84,10.8597385661971
UDS,0.485627423292321,-1.47148842034713,3.0764770656656,0.11270581984173,0.629671973515202,1.3179,0.6902,1.6,10.7218106152125
UDS,0.403145974728632,-1.54825116148998,2.79782627616963,0.26403073118615,0.684601691801162,1.1637,0.3455,2,10.3820170425749
UDS,0.505622629645724,-1.71055727954657,2.84057080986651,0.0709823587849905,0.690435287010191,0.6646,0.302,1.75,9.97220283837907
UDS,0.446853610610678,-1.81383837767714,3.39564944757278,0.0748339384377101,0.62876138450152,2.4434,0.6231,1.84,10.2278867046137
UDS,0.426570108623682,-1.85168986462643,3.17500975843633,0.110150999961845,0.990405848763005,4.37,0.7622,1.9,10.267171728403
UDS,0.504239629186916,-2.12052965661826,3.58934183152068,0.162210836038835,0.906433383221073,3.0113,0.6096,2.04,9.8926510338773
UDS,0.511440179330973,-1.91688714788576,3.28465141116918,0.125146680334771,0.744730250283038,2.3046,0.4575,2,9.6730209071289
UDS,0.431652166886659,-1.64701927054806,2.76861058355357,0.109105275818735,0.738549809399842,0.6903,0.4987,1.57,10.0453229787867
UDS,0.32769801222168,-1.33978010414402,2.64814103815217,0.0952062358200218,0.845607076793511,0.575,0.8198,1.64,10.0934216851622
UDS,0.477219249240526,-1.52329690347569,2.7265583368028,0.176623349046458,0.961641243573272,0.7503,0.3733,1.97,9.60422605308447
UDS,0.484939458980386,-1.76901070987093,2.99118444561376,0.212254436427563,1.23592292713533,2.122,0.3956,1.97,9.61909333062674
UDS,0.433318208251497,-1.73537586147059,2.94059348137066,0.198532127412817,0.85369919491962,0.4548,0.6052,1.75,9.77451696572855
UDS,0.493612771898733,-1.73739826834623,3.53779553866523,0.110262283537703,0.343553934334843,6.397,0.5263,1.8,9.96567197122011
UDS,0.248931197844019,-1.16292221962062,2.55813154625292,0.130126378802619,0.54793237233125,0.9711,0.4176,1.61,9.85003325768977
UDS,0.519860874510217,-1.85024295158963,2.90629821063699,0.119321291311411,0.603656489821159,0.8712,0.8608,2,9.64048143697042
UDS,0.480495615855084,-1.6906569025266,2.86333153355679,0.169511827264664,1.35743591713964,1.4075,0.8807,2.02,11.1673173347482
UDS,0.345874978385862,-0.782926923898283,2.28321317879989,0.202000008654866,0.785176787456663,0.2,0.1337,1.57,10.2600713879851
UDS,0.48057308114123,-1.44683340188009,2.6927503313383,0.138834496579714,0.813842252018923,0.4447,0.1799,1.74,9.60745502321467
UDS,0.453098505129997,-0.881191100950772,2.15311760604924,0.208954680535619,1.15690509957628,0.3333,0.5304,1.47,10.2833012287036
UDS,0.531020816299763,-2.10964669653266,3.86441834909934,0.0749612546775733,0.872945512345413,7.1425,0.7751,1.94,10.8202014594856
UDS,0.462469092001577,-1.39322904550344,2.94849509764888,0.0668310694414165,0.449089238221147,0.4201,0.2811,2,9.62634036737504
UDS,0.432199481190054,-1.46305538108273,2.68850368012497,0.12982118852751,1.01045078599758,0.8559,0.6101,1.74,9.9532763366673
UDS,0.459747316020081,-1.71463546091849,3.32243661582309,0.0873915934671235,0.409027720549843,8,0.8385,1.59,10.399673721481
UDS,0.366268207410785,-1.73845234078779,3.29789911119955,0.104140000942071,0.814545963565896,1.603,0.3725,1.77,10.8579352647194
UDS,0.503744176603394,-1.61839454813242,3.02012390120074,0.238404027785908,0.703587617140205,0.6063,0.3981,2.06,9.87215627274829
UDS,0.439197695010086,-1.57149702316954,3.0567193991895,0.201248223338917,0.600802306031209,1.0875,0.7432,1.61,9.68124123737559
UDS,0.444401756884638,-1.01351252599002,2.07220677506276,0.279554300863833,1.23174357782228,3.9668,0.4525,1.96,9.94448267215017
UDS,0.436536976662095,-1.68107476410318,3.89646245685089,0.153462465351171,0.820852219996905,2.3063,0.6271,1.86,9.57287160220048
UDS,0.487669680741587,-1.72875006595047,2.86191586905629,0.121365433092729,0.800354180945074,0.8229,0.5108,2,9.54530711646582
UDS,0.467285210066451,-1.89423428098493,2.97807713540606,0.112033251139936,1.15838989817608,1.8934,0.6695,1.76,10.2253092817259
UDS,0.492784516820262,-1.8197312469581,3.7649830288669,0.100019586568911,0.417347780298123,4.1959,0.3446,1.64,10.868056361823
UDS,0.512421671406149,-1.73524344847084,3.78183999648907,0.0943460499737064,0.42550518593942,4.3505,0.7922,1.74,10.861534410859
UDS,0.478530252055453,-1.64163171162924,2.56372486740503,0.120855778386281,0.718096104722579,0.4221,0.4822,1.56,9.6414741105041
UDS,0.272269396200144,-0.43421815020215,2.49773089468902,-0.0309881769630684,0.514496356984615,1.461,0.4073,1.62,9.77232170672292
UDS,0.242355349882966,-1.27154874692266,2.53476898639018,0.0854573711218166,0.418718384251315,1.1332,0.6838,1.65,9.87563993700417
UDS,0.497241394051376,-1.52550481009016,3.85502243333655,0.10101584221269,0.436144457701154,4.9099,0.8438,1.69,10.4329692908744
